Player,Nation,Pos,Squad,Age,Born,Player_id,Squad_id,Flag,League,League_id
Sonia Ouchene,fr FRA,MF/FW,Stade de Reims,22-269,2000,6d376b1a,e3696882,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Sophia Kleinherne,de GER,DF,E. Frankfurt,22-240,2000,843822a5,97b7c0e8,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Sophia Winkler,de GER,GK,Essen,19-162,2003,ae28cbcb,becc1dd0,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Sophie Haug,no NOR,FW,AS Roma,23-187,1999,b8ba46ef,02f8d026,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/32px-Flag_of_Norway.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Sophie Hillyerd,eng ENG,GK,West Ham,19-278,2003,5c0ee435,52d65cea,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Sophie Howard,sct SCO,DF,Leicester City WFC,29-082,1993,4b98901d,23bce84e,https://upload.wikimedia.org/wikipedia/commons/thumb/1/10/Flag_of_Scotland.svg/35px-Flag_of_Scotland.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Sophie Ingle,wls WAL,MF,Chelsea,31-097,1991,64623394,a6a4e67d,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Flag_of_Wales.svg/35px-Flag_of_Wales.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Sophie Vaysse,fr FRA,MF,Paris FC,28-320,1994,24369e73,28d9b675,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Sophie Weidauer,de GER,DF/MF,Turbine Potsdam,20-301,2002,68f5b63a,de550500,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Soufiya Ngueleu,cm CMR,FW,Paris S-G,17-362,2004,3a3f1bfd,80595417,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4f/Flag_of_Cameroon.svg/35px-Flag_of_Cameroon.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Stefania Tarenzi,it ITA,FW,UC Sampdoria,34-282,1988,492e9a9f,58e367c3,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Stefanie van der Gragt,nl NED,DF,Internazionale,30-114,1992,b774c84b,06d05f19,https://upload.wikimedia.org/wikipedia/commons/thumb/2/20/Flag_of_the_Netherlands.svg/35px-Flag_of_the_Netherlands.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Steph Catley,au AUS,DF,Arsenal,28-316,1994,9ef5bf48,411b1108,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/Flag_of_Australia_%28converted%29.svg/35px-Flag_of_Australia_%28converted%29.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Steph Houghton,eng ENG,DF,Manchester City,34-229,1988,378ce9a0,9ce68f8a,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Stephanie Breitner,de GER,DF/FW,Fiorentina,30-074,1992,d58485bf,c99ff6e5,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Stéphanie Gbogou,ci CIV,FW/MF,Soyaux,27-213,1995,42026d3e,b54d31b3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Flag_of_C%C3%B4te_d%27Ivoire.svg/35px-Flag_of_C%C3%B4te_d%27Ivoire.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Stina Blackstenius,se SWE,FW,Arsenal,26-306,1996,c6b9e97f,411b1108,https://upload.wikimedia.org/wikipedia/en/thumb/4/4c/Flag_of_Sweden.svg/35px-Flag_of_Sweden.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Stina Johannes,de GER,GK,E. Frankfurt,22-319,2000,d8f1def3,97b7c0e8,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Sura Yekka,ca CAN,DF,Le Havre,25-338,1997,52c912fd,c57b7254,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/35px-Flag_of_Canada_%28Pantone%29.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Sveindís Jane Jónsdóttir,is ISL,FW,Wolfsburg,21-186,2001,ce6e8fa2,a1393014,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/Flag_of_Iceland.svg/32px-Flag_of_Iceland.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Svenja Fölmli,ch SUI,FW,Freiburg,20-111,2002,cbb37685,b4de690d,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Flag_of_Switzerland_%28Pantone%29.svg/24px-Flag_of_Switzerland_%28Pantone%29.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Svenja Huth,de GER,FW/MF,Wolfsburg,31-317,1991,8b5f141c,a1393014,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Sydney Lohmann,de GER,MF/FW,Bayern Munich,22-172,2000,f149a5a9,51ec22be,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Sydny Nasello,?,FW/MF,UDG Tenerife,22-238,2000,6786e185,4c088abe,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Question_mark_%28black%29.svg/800px-Question_mark_%28black%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Sylwia Matysik,pl POL,DF,Leverkusen,25-202,1997,b2d4690f,c6d4860a,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/35px-Flag_of_Poland.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Synne Jensen,no NOR,FW,Real Sociedad,26-296,1996,0fb6be65,c21f25d3,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/32px-Flag_of_Norway.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Tabea Waßmuth,de GER,FW,Wolfsburg,26-105,1996,277cdd4e,a1393014,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Tabitha Chawinga,mw MWI,FW,Internazionale,26-200,1996,d703ce72,06d05f19,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Flag_of_Malawi.svg/35px-Flag_of_Malawi.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Tainara,br BRA,DF,Bayern Munich,23-231,1999,876638de,51ec22be,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/33px-Flag_of_Brazil.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Tamar Dongus,de GER,DF,Sassuolo,28-211,1994,ed57c3f9,a8e83f23,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Tang Jiali,cn CHN,FW/MF,Madrid CFF,27-267,1995,4d63a7ee,89818574,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/Flag_of_the_People%27s_Republic_of_China.svg/35px-Flag_of_the_People%27s_Republic_of_China.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Tanja Pawollek,pl POL,MF,E. Frankfurt,23-324,1999,7737e984,97b7c0e8,https://upload.wikimedia.org/wikipedia/en/thumb/1/12/Flag_of_Poland.svg/35px-Flag_of_Poland.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Tatiana Bonetti,it ITA,FW,Internazionale,30-358,1991,49082ede,06d05f19,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Tatiana Pinto,pt POR,MF,Levante,28-255,1994,d55abfda,0f4738a8,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Portugal.svg/35px-Flag_of_Portugal.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Tatiely,br BRA,MF/FW,ASD Calcio Pomigliano,,,a2b1a3d9,9f18ced7,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/33px-Flag_of_Brazil.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Taylor Hinds,eng ENG,MF/FW,Liverpool,23-074,1999,a760a666,00f74a56,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Tecla Pettenuzzo,it ITA,DF,UC Sampdoria,23-008,1999,900489ef,58e367c3,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Teninsoun Sissoko,fr FRA,DF,Turbine Potsdam,30-097,1992,84bb63a4,de550500,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Teresa Abilleira,es ESP,MF,Real Madrid,22-333,2000,46f75f0c,54582b93,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/35px-Flag_of_Spain.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Teresa Mérida,?,DF,Sevilla,20-144,2002,318ab9c3,215d9026,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Question_mark_%28black%29.svg/800px-Question_mark_%28black%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Tess Laplacette,fr FRA,DF,Paris FC,23-200,1999,13f17c63,28d9b675,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Théa Greboval,fr FRA,DF,Paris FC,25-247,1997,54325fac,28d9b675,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Thea Kyvåg,no NOR,FW,West Ham,18-333,2004,b119eb29,52d65cea,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Norway.svg/32px-Flag_of_Norway.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Thelma Eninger,fr FRA,MF/FW,Stade de Reims,20-350,2001,f8824640,e3696882,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Thiniba Samoura,fr FRA,DF,Paris FC,18-300,2004,287b31a3,28d9b675,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Tia Primmer,eng ENG,MF,Reading,18-220,2004,23f6fdcd,5d020380,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Tinaya Alexander,eng ENG,FW/DF,Montpellier,23-237,1999,0835cd1b,7bbdea71,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Tine De Caigny,be BEL,FW/MF,Hoffenheim,25-182,1997,cf531f9d,87705c62,https://upload.wikimedia.org/wikipedia/commons/thumb/9/92/Flag_of_Belgium_%28civil%29.svg/35px-Flag_of_Belgium_%28civil%29.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Tinja-Riikka Korpela,fi FIN,GK,Tottenham,36-217,1986,9df8e322,e8e4577c,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Flag_of_Finland.svg/35px-Flag_of_Finland.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Toma Ihlenburg,de GER,FW,SV Meppen,20-004,2002,284f0c28,4ed1418c,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Toni Payne,ng NGA,DF/FW,Sevilla,27-230,1995,d6a30323,215d9026,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Flag_of_Nigeria.svg/35px-Flag_of_Nigeria.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Trudi Carter,jm JAM,FW/MF,Levante Planas,28-020,1994,4cac6cf9,753b93a5,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0a/Flag_of_Jamaica.svg/35px-Flag_of_Jamaica.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Tuana Keles,de GER,FW/MF,Werder Bremen,19-280,2003,8e21b9cf,7adbf480,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Tyler Toland,ie IRL,DF/MF,Levante,21-122,2001,2aa06b99,0f4738a8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Flag_of_Ireland.svg/35px-Flag_of_Ireland.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Valentina Bergamaschi,it ITA,FW/DF,AC Milan,25-320,1997,bd284d1c,54da9a57,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valentina Cernoia,it ITA,MF/FW,Juventus,31-169,1991,66dcd586,613577b8,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valentina Gallazzi,it ITA,MF,ASD Calcio Pomigliano,19-145,2003,9e333e7b,9f18ced7,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valentina Giacinti,it ITA,FW,AS Roma,28-340,1994,526eef12,02f8d026,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valeria Monterubbiano,it ITA,FW/DF,Sassuolo,26-134,1996,a12af3a6,a8e83f23,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valeria Pirone,it ITA,FW,Parma Calcio 1913,34-005,1988,40886044,f7d05cb5,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Valery Vigilucci,it ITA,MF/FW,AC Milan,25-237,1997,7fecabb0,54da9a57,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Vanesa Santana,ar ARG,MF,Sporting Huelva,32-096,1990,53b686a8,27acb0af,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Flag_of_Argentina.svg/35px-Flag_of_Argentina.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Vanessa Fischer,de GER,GK,Turbine Potsdam,25-228,1997,b71b9e29,de550500,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Vanessa Fischer,de GER,GK,Turbine Potsdam,24-234,1998,5cb74922,de550500,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Vanessa Furst,de GER,MF/DF,MSV Duisburg,21-043,2001,8ad8b4b4,0580d9a9,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Vanessa Gilles,ca CAN,DF,Lyon,26-272,1996,a179cd70,7f2012ad,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Flag_of_Canada_%28Pantone%29.svg/35px-Flag_of_Canada_%28Pantone%29.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Vanessa Leimenstoll,de GER,FW/DF,Hoffenheim,21-282,2001,81b66ed2,87705c62,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Vanessa Panzeri,it ITA,DF,UC Sampdoria,22-169,2000,b61b4ed8,58e367c3,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Veatriki Sarri,gr GRE,MF,Brighton,24-341,1998,8da281d5,fa2752bc,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5c/Flag_of_Greece.svg/35px-Flag_of_Greece.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Vera Rico,?,FW,Villarreal,18-164,2004,660cd10f,7a7bef84,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Question_mark_%28black%29.svg/800px-Question_mark_%28black%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Verena Amorim,br BRA,FW,ASD Calcio Pomigliano,,,903d318d,9f18ced7,https://upload.wikimedia.org/wikipedia/en/thumb/0/05/Flag_of_Brazil.svg/33px-Flag_of_Brazil.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Verena Aschauer,at AUT,DF,E. Frankfurt,28-322,1994,81bc6c20,97b7c0e8,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Flag_of_Austria.svg/35px-Flag_of_Austria.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
Veronica Battelani,it ITA,FW/DF,ASD Calcio Pomigliano,20-138,2002,1847e6ef,9f18ced7,https://upload.wikimedia.org/wikipedia/en/thumb/0/03/Flag_of_Italy.svg/35px-Flag_of_Italy.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Verónica Boquete,es ESP,MF/FW,Fiorentina,35-243,1987,651a7715,c99ff6e5,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/35px-Flag_of_Spain.svg.png,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/FIGC_Serie_A_femminile_%282020%29.svg/240px-FIGC_Serie_A_femminile_%282020%29.svg.png,1
Verónica Herrera,ve VEN,DF,UDG Tenerife,22-328,2000,57f0f9b3,4c088abe,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Flag_of_Venezuela_%28state%29.svg/35px-Flag_of_Venezuela_%28state%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Vicki Becho,fr FRA,FW/MF,Lyon,19-066,2003,a4bc9833,7f2012ad,https://upload.wikimedia.org/wikipedia/en/thumb/c/c3/Flag_of_France.svg/35px-Flag_of_France.svg.png,https://fff.twic.pics/https://media.fff.fr/uploads/images/c869d30e91c63f7bdc0d707ed18306fc.png?twic=v1/focus=auto/resize=300,5
Vicky Benítez,?,DF/MF,Real Betis,22-090,2000,7b839abb,74142337,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Question_mark_%28black%29.svg/800px-Question_mark_%28black%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Vicky López,?,MF/FW,Barcelona,16-135,2006,78c237d1,15f49df1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/46/Question_mark_%28black%29.svg/800px-Question_mark_%28black%29.svg.png,https://pbs.twimg.com/profile_images/1675752515416014850/mdDk7mF7_400x400.jpg,2
Vicky Losada,es ESP,MF,Manchester City,31-278,1991,8b27176a,9ce68f8a,https://upload.wikimedia.org/wikipedia/en/thumb/9/9a/Flag_of_Spain.svg/35px-Flag_of_Spain.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Victoria Williams,eng ENG,DF,Brighton,32-247,1990,fd4f768b,fa2752bc,https://upload.wikimedia.org/wikipedia/en/thumb/b/be/Flag_of_England.svg/35px-Flag_of_England.svg.png,https://ichef.bbci.co.uk/images/ic/1200x675/p0d3fdpm.jpg,3
Viktoria Schwalm,de GER,MF,Turbine Potsdam,24-364,1997,109cdc0e,de550500,https://upload.wikimedia.org/wikipedia/en/thumb/b/ba/Flag_of_Germany.svg/35px-Flag_of_Germany.svg.png,https://upload.wikimedia.org/wikipedia/de/b/b9/Frauen_bundesliga.svg,4
